1678731000060,1060,SELL,6499000,3564
1678731000061,1061,BUY,6416000,749
1678731000062,1062,BUY,6505000,4884
1678731000063,1063,SELL,6478000,2061
1678731000064,1064,BUY,6523000,3176
1678731000065,1065,BUY,6487000,3407
1678731000066,1066,BUY,6516000,2769
1678731000067,1067,BUY,6499000,2968
1678731000068,1068,SELL,6461000,1218
1678731000069,1069,SELL,6538000,4018
1678731000070,1070,BUY,6570000,2000
1678731000071,1071,SELL,6569000,4084
1678731000072,1072,BUY,6475000,2546
1678731000073,1073,BUY,6546000,3482
1678731000074,1074,BUY,6585000,1109
1678731000075,1075,BUY,6543000,3559
1678731000076,1076,SELL,6532000,490
1678731000077,1077,BUY,6438000,4704
1678731000078,1078,SELL,6531000,4191
1678731000079,1079,BUY,6491000,3382
1678731000080,1080,BUY,6482000,1150
1678731000081,1081,SELL,6527000,883
1678731000082,1082,SELL,6568000,1311
1678731000083,1083,BUY,6626000,4982
1678731000084,1084,BUY,6427000,1401
1678731000085,1085,BUY,6559000,3505
1678731000086,1086,SELL,6530000,4256
1678731000087,1087,BUY,6560000,4679
1678731000088,1088,BUY,6511000,2908
1678731000089,1089,BUY,6542000,1868
1678731000090,1090,BUY,6508000,2433
1678731000091,1091,SELL,6439000,2248
1678731000092,1092,SELL,6536000,100
1678731000093,1093,BUY,6452000,2475
1678731000094,1094,BUY,6538000,3724
1678731000095,1095,SELL,6563000,3608
1678731000096,1096,SELL,6456000,2549
1678731000097,1097,BUY,6507000,3185
1678731000098,1098,BUY,6543000,4532
1678731000099,1099,SELL,6488000,2178
1678731000100,1100,SELL,6636000,3348
1678731000101,1101,BUY,6504000,4323
1678731000102,1102,BUY,6451000,2864
1678731000103,1103,BUY,6548000,3845
1678731000104,1104,SELL,6493000,2768
1678731000105,1105,SELL,6537000,2866
1678731000106,1106,SELL,6477000,1535
1678731000107,1107,BUY,6538000,962
1678731000108,1108,SELL,6453000,1870
1678731000109,1109,SELL,6474000,1979
1678731000110,1110,SELL,6531000,361
1678731000111,1111,BUY,6588000,1052
1678731000112,1112,SELL,6552000,1619
1678731000113,1113,SELL,6502000,4245
1678731000114,1114,SELL,6452000,2769
1678731000115,1115,BUY,6569000,1489
1678731000116,1116,SELL,6515000,3062
1678731000117,1117,SELL,6512000,417
1678731000118,1118,SELL,6571000,979
1678731000119,1119,SELL,6500000,364
1678731000120,1120,SELL,6511000,4435
1678731000121,1121,BUY,6508000,147
1678731000122,1122,BUY,6508000,3364
1678731000123,1123,BUY,6457000,1647
1678731000124,1124,BUY,6410000,4197
1678731000125,1125,SELL,6517000,4304
1678731000126,1126,BUY,6455000,1640
1678731000127,1127,SELL,6483000,4141
1678731000128,1128,SELL,6527000,2292
1678731000129,1129,BUY,6436000,4212
1678731000130,1130,BUY,6619000,3501
1678731000131,1131,SELL,6592000,700
1678731000132,1132,SELL,6500000,3576
1678731000133,1133,BUY,6522000,214
1678731000134,1134,SELL,6477000,3723
1678731000135,1135,BUY,6416000,1262
1678731000136,1136,BUY,6461000,300
1678731000137,1137,BUY,6583000,4577
1678731000138,1138,BUY,6515000,478
1678731000139,1139,SELL,6419000,922
1678731000140,1140,SELL,6518000,2184
1678731000141,1141,SELL,6582000,3653
1678731000142,1142,BUY,6463000,801
1678731000143,1143,SELL,6436000,609
1678731000144,1144,BUY,6488000,95
1678731000145,1145,BUY,6593000,3819
1678731000146,1146,BUY,6435000,2329
1678731000147,1147,BUY,6494000,3253
1678731000148,1148,BUY,6577000,4435
1678731000149,1149,BUY,6566000,1312
1678731000150,1150,BUY,6502000,2510
1678731000151,1151,SELL,6617000,2702
1678731000152,1152,SELL,6489000,4338
1678731000153,1153,SELL,6503000,3186
1678731000154,1154,SELL,6405000,2871
1678731000155,1155,SELL,6564000,651
1678731000156,1156,BUY,6534000,3134
1678731000157,1157,BUY,6503000,4104
1678731000158,1158,SELL,6475000,3282
1678731000159,1159,BUY,6510000,1933
1678731000160,1160,SELL,6468000,3468
1678731000161,1161,SELL,6482000,1748
1678731000162,1162,SELL,6518000,2095
1678731000163,1163,SELL,6529000,4839
1678731000164,1164,BUY,6527000,2847
1678731000165,1165,SELL,6464000,2884
1678731000166,1166,SELL,6410000,1257
1678731000167,1167,SELL,6438000,2907
1678731000168,1168,BUY,6577000,3702
1678731000169,1169,SELL,6478000,1199
1678731000170,1170,BUY,6500000,2488
1678731000171,1171,SELL,6546000,1954
1678731000172,1172,BUY,6488000,276
1678731000173,1173,BUY,6542000,4794
1678731000174,1174,SELL,6486000,4785
1678731000175,1175,SELL,6469000,3387
1678731000176,1176,SELL,6595000,425
1678731000177,1177,BUY,6553000,467
1678731000178,1178,BUY,6560000,1071
1678731000179,1179,SELL,6440000,4732
1678731000180,1180,SELL,6465000,4980
1678731000181,1181,SELL,6499000,288
1678731000182,1182,BUY,6484000,3532
1678731000183,1183,BUY,6540000,4844
1678731000184,1184,BUY,6530000,4336
1678731000185,1185,BUY,6567000,4194
1678731000186,1186,BUY,6478000,1989
1678731000187,1187,SELL,6510000,4461
1678731000188,1188,SELL,6557000,1191
1678731000189,1189,SELL,6476000,4540
1678731000190,1190,SELL,6466000,3544
1678731000191,1191,BUY,6568000,2413
1678731000192,1192,SELL,6398000,1251
1678731000193,1193,SELL,6578000,1658
1678731000194,1194,BUY,6484000,2032
1678731000195,1195,BUY,6499000,2862
1678731000196,1196,BUY,6563000,3409
1678731000197,1197,SELL,6538000,1195
1678731000198,1198,SELL,6427000,423
1678731000199,1199,SELL,6457000,2647
1678731000200,1200,BUY,6503000,4624
1678731000201,1201,SELL,6549000,4597
1678731000202,1202,BUY,6523000,386
1678731000203,1203,SELL,6502000,839
1678731000204,1204,SELL,6478000,4980
1678731000205,1205,SELL,6592000,3488
1678731000206,1206,SELL,6494000,542
1678731000207,1207,SELL,6548000,1685
1678731000208,1208,BUY,6492000,1947
1678731000209,1209,BUY,6432000,1154
1678731000210,1210,SELL,6404000,2062
1678731000211,1211,SELL,6518000,3018
1678731000212,1212,SELL,6537000,4597
1678731000213,1213,BUY,6573000,422
1678731000214,1214,SELL,6496000,3891
1678731000215,1215,SELL,6485000,2407
1678731000216,1216,SELL,6514000,3751
1678731000217,1217,BUY,6445000,1971
1678731000218,1218,SELL,6513000,326
1678731000219,1219,BUY,6513000,193
1678731000220,1220,BUY,6494000,386
1678731000221,1221,SELL,6497000,3462
1678731000222,1222,SELL,6575000,3634
1678731000223,1223,SELL,6515000,3788
1678731000224,1224,SELL,6484000,1033
1678731000225,1225,BUY,6420000,1264
1678731000226,1226,SELL,6431000,4393
1678731000227,1227,SELL,6526000,3788
1678731000228,1228,SELL,6458000,120
1678731000229,1229,SELL,6484000,2496
1678731000230,1230,SELL,6505000,1546
1678731000231,1231,SELL,6577000,4084
1678731000232,1232,SELL,6551000,3961
1678731000233,1233,BUY,6508000,2954
1678731000234,1234,BUY,6574000,4027
1678731000235,1235,BUY,6543000,4517
1678731000236,1236,BUY,6413000,2779
1678731000237,1237,BUY,6572000,464
1678731000238,1238,SELL,6510000,2260
1678731000239,1239,SELL,6391000,4554
1678731000240,1240,BUY,6549000,3491
1678731000241,1241,SELL,6516000,3985
1678731000242,1242,BUY,6499000,3847
1678731000243,1243,BUY,6539000,340
1678731000244,1244,BUY,6499000,1743
1678731000245,1245,BUY,6520000,1053
1678731000246,1246,SELL,6493000,2691
1678731000247,1247,BUY,6496000,2306
1678731000248,1248,BUY,6444000,3486
1678731000249,1249,BUY,6524000,2064
1678731000250,1250,SELL,6602000,4866
1678731000251,1251,BUY,6484000,3014
1678731000252,1252,BUY,6459000,168
1678731000253,1253,BUY,6472000,2748
1678731000254,1254,BUY,6428000,4473
1678731000255,1255,BUY,6490000,652
1678731000256,1256,SELL,6494000,470
1678731000257,1257,SELL,6502000,2411
1678731000258,1258,SELL,6542000,431
1678731000259,1259,SELL,6468000,2991
1678731000260,1260,BUY,6472000,4621
1678731000261,1261,BUY,6438000,1188
1678731000262,1262,SELL,6468000,3606
1678731000263,1263,SELL,6390000,321
1678731000264,1264,BUY,6542000,3439
1678731000265,1265,SELL,6450000,4224
1678731000266,1266,SELL,6451000,4338
1678731000267,1267,BUY,6503000,1777
1678731000268,1268,SELL,6459000,3690
1678731000269,1269,BUY,6454000,919
1678731000270,1270,BUY,6446000,455
1678731000271,1271,BUY,6467000,2681
1678731000272,1272,BUY,6510000,2375
1678731000273,1273,SELL,6545000,1782
1678731000274,1274,SELL,6456000,2925
1678731000275,1275,SELL,6499000,3687
1678731000276,1276,SELL,6477000,2827
1678731000277,1277,BUY,6579000,1900
1678731000278,1278,BUY,6569000,3042
1678731000279,1279,SELL,6434000,1229
1678731000280,1280,BUY,6501000,4670
1678731000281,1281,BUY,6506000,47
1678731000282,1282,BUY,6477000,2444
1678731000283,1283,BUY,6468000,4256
1678731000284,1284,BUY,6458000,287
1678731000285,1285,SELL,6472000,4213
1678731000286,1286,BUY,6374000,3488
1678731000287,1287,SELL,6534000,4987
1678731000288,1288,BUY,6519000,4588
1678731000289,1289,SELL,6495000,36
1678731000290,1290,SELL,6463000,3617
1678731000291,1291,SELL,6473000,4106
1678731000292,1292,SELL,6602000,2388
1678731000293,1293,BUY,6580000,4195
1678731000294,1294,SELL,6471000,3558
1678731000295,1295,BUY,6449000,1005
1678731000296,1296,SELL,6477000,3539
1678731000297,1297,SELL,6484000,3841
1678731000298,1298,BUY,6443000,4661
1678731000299,1299,BUY,6513000,1610
1678731000300,1300,SELL,6492000,2277
1678731000301,1301,BUY,6479000,2748
1678731000302,1302,BUY,6469000,702
1678731000303,1303,SELL,6538000,23
1678731000304,1304,SELL,6463000,3035
1678731000305,1305,BUY,6621000,3974
1678731000306,1306,BUY,6508000,1033
1678731000307,1307,BUY,6504000,1902
1678731000308,1308,BUY,6524000,250
1678731000309,1309,SELL,6579000,3910
1678731000310,1310,BUY,6470000,4000
1678731000311,1311,BUY,6529000,4128
1678731000312,1312,BUY,6527000,3173
1678731000313,1313,SELL,6551000,4541
1678731000314,1314,BUY,6486000,3418
1678731000315,1315,SELL,6547000,2265
1678731000316,1316,BUY,6466000,3124
1678731000317,1317,BUY,6388000,2704
1678731000318,1318,SELL,6420000,1783
1678731000319,1319,SELL,6500000,1963
1678731000320,1320,BUY,6544000,1153
1678731000321,1321,SELL,6504000,2719
1678731000322,1322,BUY,6508000,3656
1678731000323,1323,BUY,6528000,3472
1678731000324,1324,BUY,6525000,2482
1678731000325,1325,SELL,6562000,3710
1678731000326,1326,SELL,6475000,3765
1678731000327,1327,BUY,6520000,3538
1678731000328,1328,BUY,6575000,2475
1678731000329,1329,SELL,6520000,3776
1678731000330,1330,BUY,6564000,2704
1678731000331,1331,BUY,6477000,2437
1678731000332,1332,BUY,6548000,70
1678731000333,1333,SELL,6548000,2996
1678731000334,1334,SELL,6418000,2999
1678731000335,1335,BUY,6514000,4136
1678731000336,1336,BUY,6508000,1144
1678731000337,1337,BUY,6541000,2124
1678731000338,1338,BUY,6509000,513
1678731000339,1339,SELL,6632000,1287
1678731000340,1340,BUY,6589000,3953
1678731000341,1341,SELL,6529000,124
1678731000342,1342,SELL,6512000,1878
1678731000343,1343,SELL,6443000,353
1678731000344,1344,BUY,6509000,4204
1678731000345,1345,SELL,6505000,4555
1678731000346,1346,BUY,6626000,3044
1678731000347,1347,BUY,6526000,1903
1678731000348,1348,BUY,6553000,3941
1678731000349,1349,BUY,6470000,3023
1678731000350,1350,BUY,6542000,4319
1678731000351,1351,SELL,6383000,4616
1678731000352,1352,BUY,6563000,4594
1678731000353,1353,BUY,6459000,2940
1678731000354,1354,BUY,6443000,1248
1678731000355,1355,BUY,6492000,2892
1678731000356,1356,BUY,6540000,1564
1678731000357,1357,BUY,6492000,3905
1678731000358,1358,SELL,6449000,4878
1678731000359,1359,SELL,6525000,2300
1678731000360,1360,BUY,6460000,2680
1678731000361,1361,SELL,6491000,930
1678731000362,1362,SELL,6466000,1993
1678731000363,1363,SELL,6507000,2140
1678731000364,1364,BUY,6494000,2346
1678731000365,1365,BUY,6507000,3129
1678731000366,1366,BUY,6628000,2941
1678731000367,1367,BUY,6444000,1477
1678731000368,1368,SELL,6569000,2677
1678731000369,1369,BUY,6367000,2411
1678731000370,1370,BUY,6441000,523
1678731000371,1371,BUY,6510000,1678
1678731000372,1372,SELL,6492000,1369
1678731000373,1373,BUY,6526000,4489
1678731000374,1374,SELL,6481000,4895
1678731000375,1375,BUY,6496000,4201
1678731000376,1376,SELL,6495000,2763
1678731000377,1377,BUY,6501000,1277
1678731000378,1378,BUY,6504000,2852
1678731000379,1379,BUY,6493000,4439
1678731000380,1380,SELL,6482000,4029
1678731000381,1381,BUY,6488000,4944
1678731000382,1382,SELL,6511000,4814
1678731000383,1383,BUY,6512000,4723
1678731000384,1384,SELL,6467000,1627
1678731000385,1385,SELL,6453000,443
1678731000386,1386,BUY,6416000,3523
1678731000387,1387,SELL,6588000,4554
1678731000388,1388,SELL,6437000,4128
1678731000389,1389,BUY,6459000,1822
1678731000390,1390,SELL,6537000,1732
1678731000391,1391,BUY,6429000,3872
1678731000392,1392,SELL,6412000,1105
1678731000393,1393,SELL,6472000,4873
1678731000394,1394,SELL,6548000,2361
1678731000395,1395,SELL,6498000,918
1678731000396,1396,BUY,6607000,2019
1678731000397,1397,BUY,6533000,1098
1678731000398,1398,BUY,6435000,3459
1678731000399,1399,BUY,6505000,3419
1678731000400,1400,BUY,6418000,345
1678731000401,1401,SELL,6527000,2032
1678731000402,1402,SELL,6476000,541
1678731000403,1403,BUY,6526000,708
1678731000404,1404,BUY,6581000,3169
1678731000405,1405,SELL,6578000,2476
1678731000406,1406,BUY,6492000,2028
1678731000407,1407,BUY,6540000,3857
1678731000408,1408,SELL,6482000,460
1678731000409,1409,SELL,6509000,3857
1678731000410,1410,BUY,6423000,2192
1678731000411,1411,BUY,6460000,4579
1678731000412,1412,SELL,6528000,4747
1678731000413,1413,BUY,6412000,1989
1678731000414,1414,SELL,6504000,2424
1678731000415,1415,BUY,6508000,1357
1678731000416,1416,BUY,6530000,4210
1678731000417,1417,BUY,6424000,4234
1678731000418,1418,BUY,6415000,3121
1678731000419,1419,SELL,6549000,2376
1678731000420,1420,BUY,6508000,2070
1678731000421,1421,BUY,6483000,3528
1678731000422,1422,SELL,6422000,388
1678731000423,1423,SELL,6479000,398
1678731000424,1424,SELL,6445000,36
1678731000425,1425,SELL,6546000,524
1678731000426,1426,BUY,6434000,442
1678731000427,1427,SELL,6488000,4792
1678731000428,1428,SELL,6540000,3798
1678731000429,1429,SELL,6530000,3623
1678731000430,1430,SELL,6477000,4518
1678731000431,1431,BUY,6531000,3237
1678731000432,1432,BUY,6540000,1571
1678731000433,1433,BUY,6506000,611
1678731000434,1434,SELL,6522000,585
1678731000435,1435,SELL,6489000,2115
1678731000436,1436,SELL,6556000,283
1678731000437,1437,SELL,6495000,2281
1678731000438,1438,BUY,6429000,2808
1678731000439,1439,BUY,6525000,2410
1678731000440,1440,BUY,6447000,2211
1678731000441,1441,SELL,6563000,2028
1678731000442,1442,BUY,6520000,2697
1678731000443,1443,SELL,6403000,3312
1678731000444,1444,BUY,6543000,2140
1678731000445,1445,SELL,6514000,4385
1678731000446,1446,BUY,6535000,4664
1678731000447,1447,SELL,6502000,359
1678731000448,1448,SELL,6561000,451
1678731000449,1449,BUY,6465000,197
1678731000450,1450,BUY,6545000,1365
1678731000451,1451,SELL,6515000,1997
1678731000452,1452,SELL,6415000,2617
1678731000453,1453,SELL,6412000,3664
1678731000454,1454,BUY,6484000,1492
1678731000455,1455,BUY,6459000,4266
1678731000456,1456,BUY,6403000,1964
1678731000457,1457,SELL,6439000,631
1678731000458,1458,BUY,6491000,4912
1678731000459,1459,SELL,6458000,4423
1678731000460,1460,SELL,6615000,4947
1678731000461,1461,BUY,6466000,3720
1678731000462,1462,SELL,6558000,4155
1678731000463,1463,SELL,6581000,610
1678731000464,1464,BUY,6474000,193
1678731000465,1465,BUY,6470000,4787
1678731000466,1466,SELL,6475000,3153
1678731000467,1467,SELL,6491000,1089
1678731000468,1468,SELL,6481000,2581
1678731000469,1469,SELL,6441000,2461
1678731000470,1470,SELL,6517000,2322
1678731000471,1471,BUY,6481000,3119
1678731000472,1472,BUY,6617000,4476
1678731000473,1473,SELL,6546000,4302
1678731000474,1474,BUY,6481000,1372
1678731000475,1475,BUY,6529000,2389
1678731000476,1476,SELL,6527000,4659
1678731000477,1477,SELL,6554000,3679
1678731000478,1478,BUY,6412000,35
1678731000479,1479,BUY,6437000,3482
1678731000480,1480,SELL,6457000,4811
1678731000481,1481,BUY,6499000,556
1678731000482,1482,SELL,6325000,2585
1678731000483,1483,SELL,6456000,4534
1678731000484,1484,SELL,6566000,2724
1678731000485,1485,SELL,6443000,4324
1678731000486,1486,BUY,6512000,4342
1678731000487,1487,SELL,6515000,1234
1678731000488,1488,SELL,6520000,1677
1678731000489,1489,SELL,6535000,1201
1678731000490,1490,SELL,6550000,3498
1678731000491,1491,SELL,6576000,954
1678731000492,1492,BUY,6481000,1151
1678731000493,1493,SELL,6458000,4545
1678731000494,1494,BUY,6520000,3786
1678731000495,1495,SELL,6520000,1301
1678731000496,1496,BUY,6540000,1639
1678731000497,1497,SELL,6425000,2804
1678731000498,1498,SELL,6537000,55
1678731000499,1499,SELL,6432000,4096
1678731000500,1500,SELL,6513000,101
1678731000501,1501,SELL,6479000,2167
1678731000502,1502,SELL,6560000,905
1678731000503,1503,SELL,6427000,3771
1678731000504,1504,BUY,6508000,3857
1678731000505,1505,BUY,6520000,4737
1678731000506,1506,BUY,6481000,3546
1678731000507,1507,SELL,6508000,2373
1678731000508,1508,BUY,6475000,4264
1678731000509,1509,SELL,6506000,4951
1678731000510,1510,SELL,6518000,1924
1678731000511,1511,BUY,6473000,337
1678731000512,1512,BUY,6493000,4096
1678731000513,1513,SELL,6398000,1270
1678731000514,1514,SELL,6414000,2348
1678731000515,1515,SELL,6479000,4723
1678731000516,1516,BUY,6438000,2640
1678731000517,1517,SELL,6491000,4132
1678731000518,1518,SELL,6556000,665
1678731000519,1519,BUY,6565000,4342
1678731000520,1520,SELL,6488000,3659
1678731000521,1521,SELL,6442000,4549
1678731000522,1522,BUY,6438000,3803
1678731000523,1523,BUY,6583000,2217
1678731000524,1524,SELL,6544000,3625
1678731000525,1525,BUY,6489000,3732
1678731000526,1526,BUY,6503000,3578
1678731000527,1527,BUY,6488000,2818
1678731000528,1528,SELL,6525000,804
1678731000529,1529,BUY,6498000,1026
1678731000530,1530,SELL,6535000,2274
1678731000531,1531,SELL,6536000,2656
1678731000532,1532,SELL,6452000,1478
1678731000533,1533,BUY,6516000,4560
1678731000534,1534,SELL,6562000,2316
1678731000535,1535,BUY,6524000,16
1678731000536,1536,BUY,6518000,1245
1678731000537,1537,BUY,6462000,2797
1678731000538,1538,BUY,6462000,3261
1678731000539,1539,SELL,6499000,1636
1678731000540,1540,BUY,6468000,4922
1678731000541,1541,BUY,6549000,756
1678731000542,1542,BUY,6491000,1984
1678731000543,1543,BUY,6465000,4874
1678731000544,1544,SELL,6551000,3788
1678731000545,1545,SELL,6445000,4764
1678731000546,1546,SELL,6498000,3749
1678731000547,1547,BUY,6471000,738
1678731000548,1548,BUY,6620000,1059
1678731000549,1549,SELL,6498000,1736
1678731000550,1550,SELL,6456000,4414
1678731000551,1551,BUY,6501000,421
1678731000552,1552,BUY,6491000,1617
1678731000553,1553,BUY,6463000,4888
1678731000554,1554,SELL,6549000,4109
1678731000555,1555,BUY,6531000,215
1678731000556,1556,BUY,6513000,629
1678731000557,1557,SELL,6460000,4483
1678731000558,1558,BUY,6590000,4677
1678731000559,1559,SELL,6517000,4738
1678731000560,1560,SELL,6471000,3065
1678731000561,1561,SELL,6554000,2427
1678731000562,1562,BUY,6505000,2992
1678731000563,1563,SELL,6547000,3922
1678731000564,1564,BUY,6520000,828
1678731000565,1565,SELL,6609000,2199
1678731000566,1566,BUY,6448000,4361
1678731000567,1567,SELL,6473000,2174
1678731000568,1568,SELL,6648000,114
1678731000569,1569,SELL,6495000,3270
1678731000570,1570,BUY,6443000,2022
1678731000571,1571,SELL,6528000,1110
1678731000572,1572,BUY,6554000,4805
1678731000573,1573,SELL,6494000,2085
1678731000574,1574,SELL,6406000,3680
1678731000575,1575,BUY,6454000,3841
1678731000576,1576,SELL,6421000,156
1678731000577,1577,SELL,6600000,1984
1678731000578,1578,BUY,6418000,4961
1678731000579,1579,SELL,6471000,1426
1678731000580,1580,SELL,6526000,2334
1678731000581,1581,SELL,6437000,4182
1678731000582,1582,SELL,6520000,2032
1678731000583,1583,SELL,6465000,3013
1678731000584,1584,BUY,6516000,355
1678731000585,1585,BUY,6485000,2191
1678731000586,1586,BUY,6492000,2969
1678731000587,1587,SELL,6553000,2901
1678731000588,1588,BUY,6442000,3264
1678731000589,1589,BUY,6515000,1567
1678731000590,1590,SELL,6540000,55
1678731000591,1591,BUY,6437000,2946
1678731000592,1592,SELL,6422000,4420
1678731000593,1593,BUY,6486000,2216
1678731000594,1594,BUY,6395000,3350
1678731000595,1595,SELL,6512000,737
1678731000596,1596,BUY,6532000,4744
1678731000597,1597,SELL,6430000,1270
1678731000598,1598,BUY,6542000,2672
1678731000599,1599,BUY,6561000,3911
1678731000600,1600,SELL,6518000,4323
1678731000601,1601,SELL,6564000,2795
1678731000602,1602,BUY,6483000,4934
1678731000603,1603,BUY,6472000,623
1678731000604,1604,SELL,6493000,908
1678731000605,1605,SELL,6448000,451
1678731000606,1606,BUY,6470000,3444
1678731000607,1607,BUY,6500000,1993
1678731000608,1608,SELL,6506000,4866
1678731000609,1609,SELL,6522000,2905
1678731000610,1610,BUY,6394000,1720
1678731000611,1611,SELL,6646000,2666
1678731000612,1612,BUY,6453000,3667
1678731000613,1613,SELL,6532000,820
1678731000614,1614,SELL,6513000,789
1678731000615,1615,BUY,6467000,1180
1678731000616,1616,SELL,6527000,3312
1678731000617,1617,SELL,6454000,4894
1678731000618,1618,SELL,6498000,1228
1678731000619,1619,SELL,6600000,4156
1678731000620,1620,SELL,6477000,574
1678731000621,1621,SELL,6503000,3980
1678731000622,1622,SELL,6446000,4705
1678731000623,1623,SELL,6533000,4136
1678731000624,1624,BUY,6461000,1749
1678731000625,1625,SELL,6514000,805
1678731000626,1626,SELL,6550000,3765
1678731000627,1627,SELL,6487000,461
1678731000628,1628,SELL,6528000,3256
1678731000629,1629,BUY,6517000,3829
1678731000630,1630,BUY,6552000,4508
1678731000631,1631,SELL,6528000,4391
1678731000632,1632,SELL,6564000,1884
1678731000633,1633,BUY,6486000,1491
1678731000634,1634,SELL,6436000,2822
1678731000635,1635,SELL,6417000,1908
1678731000636,1636,BUY,6422000,2733
1678731000637,1637,BUY,6484000,2228
1678731000638,1638,BUY,6508000,850
1678731000639,1639,SELL,6464000,3217
1678731000640,1640,SELL,6387000,2716
1678731000641,1641,SELL,6465000,4758
1678731000642,1642,SELL,6477000,4071
1678731000643,1643,BUY,6499000,553
1678731000644,1644,BUY,6572000,1238
1678731000645,1645,SELL,6408000,2389
1678731000646,1646,SELL,6533000,3737
1678731000647,1647,SELL,6528000,3581
1678731000648,1648,SELL,6487000,3277
1678731000649,1649,SELL,6519000,1906
1678731000650,1650,BUY,6490000,981
1678731000651,1651,BUY,6527000,840
1678731000652,1652,BUY,6456000,3354
1678731000653,1653,BUY,6450000,4649
1678731000654,1654,SELL,6404000,457
1678731000655,1655,SELL,6519000,3591
1678731000656,1656,SELL,6469000,4118
1678731000657,1657,BUY,6420000,2617
1678731000658,1658,BUY,6451000,4001
1678731000659,1659,SELL,6527000,931
1678731000660,1660,SELL,6508000,934
1678731000661,1661,BUY,6453000,4590
1678731000662,1662,SELL,6569000,4081
1678731000663,1663,SELL,6496000,1874
1678731000664,1664,BUY,6523000,22
1678731000665,1665,SELL,6506000,3194
1678731000666,1666,SELL,6485000,3971
1678731000667,1667,BUY,6520000,3237
1678731000668,1668,SELL,6557000,4531
1678731000669,1669,SELL,6484000,3852
1678731000670,1670,BUY,6537000,1517
1678731000671,1671,BUY,6464000,3663
1678731000672,1672,SELL,6590000,4050
1678731000673,1673,BUY,6458000,3836
1678731000674,1674,SELL,6611000,773
1678731000675,1675,BUY,6438000,1184
1678731000676,1676,SELL,6482000,2681
1678731000677,1677,BUY,6522000,900
1678731000678,1678,BUY,6561000,1039
1678731000679,1679,SELL,6581000,3194
1678731000680,1680,BUY,6572000,301
1678731000681,1681,BUY,6415000,717
1678731000682,1682,SELL,6520000,3383
1678731000683,1683,BUY,6461000,2219
1678731000684,1684,BUY,6548000,88
1678731000685,1685,SELL,6555000,1712
1678731000686,1686,BUY,6515000,1693
1678731000687,1687,SELL,6473000,4529
1678731000688,1688,BUY,6444000,1724
1678731000689,1689,BUY,6464000,3090
1678731000690,1690,BUY,6462000,3351
1678731000691,1691,SELL,6501000,359
1678731000692,1692,BUY,6551000,2968
1678731000693,1693,SELL,6505000,3404
1678731000694,1694,SELL,6441000,959
1678731000695,1695,SELL,6438000,271
1678731000696,1696,SELL,6534000,4978
1678731000697,1697,SELL,6597000,2237
1678731000698,1698,BUY,6504000,453
1678731000699,1699,SELL,6465000,4809
1678731000700,1700,BUY,6450000,860
1678731000701,1701,SELL,6531000,2053
1678731000702,1702,BUY,6579000,16
1678731000703,1703,BUY,6484000,1511
1678731000704,1704,SELL,6473000,4872
1678731000705,1705,BUY,6429000,109
